missing_type,section,practice_path,problem_code,problem_name,official_url,lesson
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI03,Word Reversal,https://www.codechef.com/problems/YJQPVI03,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI04,First Unique Character,https://www.codechef.com/problems/YJQPVI04,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI04,First Unique Character,https://www.codechef.com/problems/YJQPVI04,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI05,Find The Missing Number,https://www.codechef.com/problems/YJQPVI05,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI05,Find The Missing Number,https://www.codechef.com/problems/YJQPVI05,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI06,Word Counter,https://www.codechef.com/problems/YJQPVI06,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI06,Word Counter,https://www.codechef.com/problems/YJQPVI06,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI07,eBay Shipping Price Calculator,https://www.codechef.com/problems/YJQPVI07,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI07,eBay Shipping Price Calculator,https://www.codechef.com/problems/YJQPVI07,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI08,Sum of Divisibles,https://www.codechef.com/problems/YJQPVI08,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI08,Sum of Divisibles,https://www.codechef.com/problems/YJQPVI08,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI14,Left Array Rotation,https://www.codechef.com/problems/YJQPVI14,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI14,Left Array Rotation,https://www.codechef.com/problems/YJQPVI14,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI15,Data Encryption,https://www.codechef.com/problems/YJQPVI15,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI15,Data Encryption,https://www.codechef.com/problems/YJQPVI15,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI16,Digit Exclusion Game,https://www.codechef.com/problems/YJQPVI16,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI16,Digit Exclusion Game,https://www.codechef.com/problems/YJQPVI16,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI17,Sorted Array Deduplication,https://www.codechef.com/problems/YJQPVI17,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI17,Sorted Array Deduplication,https://www.codechef.com/problems/YJQPVI17,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI18,Unique Elements,https://www.codechef.com/problems/YJQPVI18,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI18,Unique Elements,https://www.codechef.com/problems/YJQPVI18,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI19,Count Set Bits,https://www.codechef.com/problems/YJQPVI19,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI19,Count Set Bits,https://www.codechef.com/problems/YJQPVI19,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI09,Maximum Subarray Sum,https://www.codechef.com/problems/YJQPVI09,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI09,Maximum Subarray Sum,https://www.codechef.com/problems/YJQPVI09,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI10,Spaceship Fleets,https://www.codechef.com/problems/YJQPVI10,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI10,Spaceship Fleets,https://www.codechef.com/problems/YJQPVI10,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI11,Lexicographically Smallest String,https://www.codechef.com/problems/YJQPVI11,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI11,Lexicographically Smallest String,https://www.codechef.com/problems/YJQPVI11,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI12,Matching Socks,https://www.codechef.com/problems/YJQPVI12,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI12,Matching Socks,https://www.codechef.com/problems/YJQPVI12,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI13,Counting Valleys,https://www.codechef.com/problems/YJQPVI13,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI13,Counting Valleys,https://www.codechef.com/problems/YJQPVI13,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI20,Majority Element,https://www.codechef.com/problems/YJQPVI20,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI20,Majority Element,https://www.codechef.com/problems/YJQPVI20,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI21,Rotate the List,https://www.codechef.com/problems/YJQPVI21,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI21,Rotate the List,https://www.codechef.com/problems/YJQPVI21,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI22,K-Group Reversal,https://www.codechef.com/problems/YJQPVI22,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI22,K-Group Reversal,https://www.codechef.com/problems/YJQPVI22,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI23,Wildcard Pattern Matching,https://www.codechef.com/problems/YJQPVI23,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI23,Wildcard Pattern Matching,https://www.codechef.com/problems/YJQPVI23,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI24,Subarray Product,https://www.codechef.com/problems/YJQPVI24,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI24,Subarray Product,https://www.codechef.com/problems/YJQPVI24,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI25,Queens Arrangement,https://www.codechef.com/problems/YJQPVI25,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI25,Queens Arrangement,https://www.codechef.com/problems/YJQPVI25,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI26,Optimal Matrix Multiplication,https://www.codechef.com/problems/YJQPVI26,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI26,Optimal Matrix Multiplication,https://www.codechef.com/problems/YJQPVI26,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY01,Shopkeeper's Cost Price Calculation,https://www.codechef.com/problems/LKCCTY01,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY01,Shopkeeper's Cost Price Calculation,https://www.codechef.com/problems/LKCCTY01,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY02,Efficiency and Work Time Problem,https://www.codechef.com/problems/LKCCTY02,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY02,Efficiency and Work Time Problem,https://www.codechef.com/problems/LKCCTY02,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY03,Coins Ratio Problem,https://www.codechef.com/problems/LKCCTY03,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY03,Coins Ratio Problem,https://www.codechef.com/problems/LKCCTY03,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY04,Relative Speed of Two Trains,https://www.codechef.com/problems/LKCCTY04,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY04,Relative Speed of Two Trains,https://www.codechef.com/problems/LKCCTY04,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY05,Algebraic Expression,https://www.codechef.com/problems/LKCCTY05,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY05,Algebraic Expression,https://www.codechef.com/problems/LKCCTY05,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY06,Arithmetic Progression: Concert Ticket Sales,https://www.codechef.com/problems/LKCCTY06,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY06,Arithmetic Progression: Concert Ticket Sales,https://www.codechef.com/problems/LKCCTY06,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY07,Midpoint Coordinates,https://www.codechef.com/problems/LKCCTY07,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY07,Midpoint Coordinates,https://www.codechef.com/problems/LKCCTY07,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY08,Rectangular Park Area,https://www.codechef.com/problems/LKCCTY08,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY08,Rectangular Park Area,https://www.codechef.com/problems/LKCCTY08,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY09,Alloy Mixture Composition,https://www.codechef.com/problems/LKCCTY09,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY09,Alloy Mixture Composition,https://www.codechef.com/problems/LKCCTY09,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY10,Average Players from Three States,https://www.codechef.com/problems/LKCCTY10,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY10,Average Players from Three States,https://www.codechef.com/problems/LKCCTY10,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY11,Dilution Profit Calculation,https://www.codechef.com/problems/LKCCTY11,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY11,Dilution Profit Calculation,https://www.codechef.com/problems/LKCCTY11,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY12,Gold Medal Ratio,https://www.codechef.com/problems/LKCCTY12,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY12,Gold Medal Ratio,https://www.codechef.com/problems/LKCCTY12,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,LKCCTY13,Fraction Alteration Problem,https://www.codechef.com/problems/LKCCTY13,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,LKCCTY13,Fraction Alteration Problem,https://www.codechef.com/problems/LKCCTY13,Numerical Ability Problems - Past Years Numerical Ability Problems
