Section,Practice Path,Description,Lesson,Problem Order,Problem Name,Problem Code,Difficulty Rating,Difficulty Label,Official URL,Estimated Time,Tags,Companies,Certificate,Status
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,32,Word Hopping,WORDHOP,,Hard,https://www.codechef.com/problems/WORDHOP,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,33,High Speed Network,HISPDNET,,Hard,https://www.codechef.com/problems/HISPDNET,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,34,Medu Vada Maze,MEDUVADA,,Medium,https://www.codechef.com/problems/MEDUVADA,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,35,Treasure Hunt,TREAHUNT,,Hard,https://www.codechef.com/problems/TREAHUNT,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,36,Rank Fraud,RANKFRAD,,Hard,https://www.codechef.com/problems/RANKFRAD,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,37,Siruseri Metro,METRO,,Hard,https://www.codechef.com/problems/METRO,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,38,Devious Minister,DEVIOUS,,Hard,https://www.codechef.com/problems/DEVIOUS,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,39,A Puzzle,APUZZLE,,Hard,https://www.codechef.com/problems/APUZZLE,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,40,Number Triples,NUMTRIPL,,Hard,https://www.codechef.com/problems/NUMTRIPL,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,41,Indraneels Experiment,EXPT,,Hard,https://www.codechef.com/problems/EXPT,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,42,Number of Routings,NUMROUTE,,Hard,https://www.codechef.com/problems/NUMROUTE,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,43,Min Turn Route,MINTURN,,Hard,https://www.codechef.com/problems/MINTURN,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,44,Three-Way Split,SPLIT3,,Hard,https://www.codechef.com/problems/SPLIT3,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,45,Smart Phone,ZCO14003,,Medium,https://www.codechef.com/problems/ZCO14003,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,46,Video Game,ZCO14001,,Medium,https://www.codechef.com/problems/ZCO14001,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,47,Variation,ZCO15002,,Medium,https://www.codechef.com/problems/ZCO15002,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,48,Tournament,ZCO13001,,Medium,https://www.codechef.com/problems/ZCO13001,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,49,Matched Brackets,ZCO12001,,Medium,https://www.codechef.com/problems/ZCO12001,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,50,SUPW,ZCO14002,,Medium,https://www.codechef.com/problems/ZCO14002,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,51,IPL,ZCO14004,,Hard,https://www.codechef.com/problems/ZCO14004,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,52,Chewing,ZCO13003,,Medium,https://www.codechef.com/problems/ZCO13003,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,53,Round Table,ZCO12004,,Hard,https://www.codechef.com/problems/ZCO12004,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,54,Wormholes,ZCO12002,,Hard,https://www.codechef.com/problems/ZCO12002,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,55,Break Up,ZCO15001,,Hard,https://www.codechef.com/problems/ZCO15001,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,56,Bookshelves,ZCO16001,,Hard,https://www.codechef.com/problems/ZCO16001,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,57,Covering,ZCO15003,1700,Medium,https://www.codechef.com/problems/ZCO15003,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,58,Bamboo Art,ZCO16002,,Hard,https://www.codechef.com/problems/ZCO16002,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,59,Little Red Riding Hood,ZCO13002,,Hard,https://www.codechef.com/problems/ZCO13002,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,60,Matched Brackets 2,ZCO12003,,Hard,https://www.codechef.com/problems/ZCO12003,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,61,Rectangle,ZCO15004,,Hard,https://www.codechef.com/problems/ZCO15004,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,62,ZCO 2019 - 1 Singing Tournament,SINGTOUR,,Hard,https://www.codechef.com/problems/SINGTOUR,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,63,Four Sum,ZCO17001,,Hard,https://www.codechef.com/problems/ZCO17001,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,64,Vacation,ZCO22001,,Hard,https://www.codechef.com/problems/ZCO22001,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,ZCO problems - Past ZCO problems,65,Save Spaceman Spiff,ZCO13004,,Hard,https://www.codechef.com/problems/ZCO13004,,,,No,Unattempted
